date,sales,series
2025-12-09 13:25:29,5847.738437897887,sales
2025-12-10 13:25:29,5861.512366524321,sales
2025-12-11 13:25:29,5859.701208130989,sales
2025-12-12 13:25:29,5878.178592980586,sales
2025-12-13 13:25:29,5876.361759147572,sales
2025-12-14 13:25:29,5890.685673642483,sales
2025-12-15 13:25:29,5887.989762715817,sales
2025-12-16 13:25:29,5905.878299949808,sales
2025-12-17 13:25:29,5911.200523648442,sales
2025-12-18 13:25:29,5940.664369468827,sales
2025-12-19 13:25:29,5940.297233634515,sales
2025-12-20 13:25:29,5957.497091331887,sales
2025-12-21 13:25:29,5969.43789093231,sales
2025-12-22 13:25:29,5979.0657856747,sales
2025-12-23 13:25:29,5987.000145203198,sales
2025-12-24 13:25:29,5987.524429731776,sales
2025-12-25 13:25:29,6017.505240585209,sales
2025-12-26 13:25:29,6004.809069632571,sales
2025-12-27 13:25:29,6007.21666610024,sales
2025-12-28 13:25:29,6025.789489517712,sales
2025-12-29 13:25:29,6045.957568214091,sales
2025-12-30 13:25:29,6041.481749141118,sales
2025-12-31 13:25:29,6076.119958587215,sales
2026-01-01 13:25:29,6085.545866899784,sales
2026-01-02 13:25:29,6094.265922069473,sales
2026-01-03 13:25:29,6086.747560616698,sales
2026-01-04 13:25:29,6086.942790328824,sales
2026-01-05 13:25:29,6104.49493890927,sales
2026-01-06 13:25:29,6101.891948467003,sales
2026-01-07 13:25:29,6130.044105873977,sales
2026-01-08 13:25:29,6132.054615830042,sales
2026-01-09 13:25:29,6141.5350504275175,sales
2026-01-10 13:25:29,6158.569176362908,sales
2026-01-11 13:25:29,6159.087280119456,sales
2026-01-12 13:25:29,6172.8901928008245,sales
2026-01-13 13:25:29,6175.080844557429,sales
2026-01-14 13:25:29,6194.084468237928,sales
2026-01-15 13:25:29,6196.589649901506,sales
2026-01-16 13:25:29,6211.004245624675,sales
2026-01-17 13:25:29,6225.128972125528,sales
2026-01-18 13:25:29,6241.8550767773695,sales
2026-01-19 13:25:29,6266.34613895597,sales
2026-01-20 13:25:29,6260.550134145057,sales
2026-01-21 13:25:29,6259.998283457959,sales
2026-01-22 13:25:29,6259.624846150428,sales
2026-01-23 13:25:29,6291.455020303463,sales
2026-01-24 13:25:29,6309.500186228667,sales
2026-01-25 13:25:29,6321.638251904446,sales
2026-01-26 13:25:29,6324.078531343129,sales
2026-01-27 13:25:29,6345.784181229709,sales
2026-01-28 13:25:29,6350.1447548912,sales
2026-01-29 13:25:29,6330.29817403142,sales
2026-01-30 13:25:29,6353.9646753694415,sales
2026-01-31 13:25:29,6368.8061502380515,sales
2026-02-01 13:25:29,6399.495348407451,sales
2026-02-02 13:25:29,6383.918327699121,sales
2026-02-03 13:25:29,6392.019909568805,sales
2026-02-04 13:25:29,6415.451874059435,sales
2026-02-05 13:25:29,6421.993236876806,sales
2026-02-06 13:25:29,6432.500115179849,sales
2026-02-07 13:25:29,6447.824000771967,sales
2026-02-08 13:25:29,6468.618557210592,sales
2026-02-09 13:25:29,6459.020184767262,sales
2026-02-10 13:25:29,6479.566325140082,sales
2026-02-11 13:25:29,6479.184693148835,sales
2026-02-12 13:25:29,6477.733927323062,sales
2026-02-13 13:25:29,6502.953810948277,sales
2026-02-14 13:25:29,6531.374863006953,sales
2026-02-15 13:25:29,6548.462445746963,sales
2026-02-16 13:25:29,6532.907197549845,sales
2026-02-17 13:25:29,6540.278347901992,sales
2026-02-18 13:25:29,6537.9257607902855,sales
2026-02-19 13:25:29,6554.244831585455,sales
2026-02-20 13:25:29,6563.8740729329265,sales
2026-02-21 13:25:29,6573.922936972979,sales
2026-02-22 13:25:29,6586.0335874446155,sales
2026-02-23 13:25:29,6602.767074653551,sales
2026-02-24 13:25:29,6599.875217755155,sales
2026-02-25 13:25:29,6624.645263498485,sales
2026-02-26 13:25:29,6624.278435410258,sales
2026-02-27 13:25:29,6634.304748920871,sales
2026-02-28 13:25:29,6656.513384065706,sales
2026-03-01 13:25:29,6645.915110489793,sales
2026-03-02 13:25:29,6679.372932122125,sales
2026-03-03 13:25:29,6668.6832462850925,sales
2026-03-04 13:25:29,6671.843431454942,sales
2026-03-05 13:25:29,6700.616791870844,sales
2026-03-06 13:25:29,6695.733123481904,sales
2026-03-07 13:25:29,6731.322640711679,sales
2026-03-08 13:25:29,6723.05006960817,sales
2026-03-09 13:25:29,6740.268878607082,sales
2026-03-10 13:25:29,6739.382897976076,sales
2026-03-11 13:25:29,6754.328797050582,sales
2026-03-12 13:25:29,6763.09147144821,sales
2026-03-13 13:25:29,6792.241583863134,sales
2026-03-14 13:25:29,6782.688520664409,sales
2026-03-15 13:25:29,6794.646494105439,sales
2026-03-16 13:25:29,6816.199673916885,sales
2026-03-17 13:25:29,6804.942954653748,sales
2026-03-18 13:25:29,6835.224497939071,sales
2026-03-19 13:25:29,6846.870147640615,sales
2026-03-20 13:25:29,6842.221283934753,sales
2026-03-21 13:25:29,6853.163049512968,sales
2026-03-22 13:25:29,6870.133370838165,sales
2026-03-23 13:25:29,6894.687624722724,sales
2026-03-24 13:25:29,6903.6587839417225,sales
2026-03-25 13:25:29,6905.008196039981,sales
2026-03-26 13:25:29,6918.198317404253,sales
2026-03-27 13:25:29,6929.852271388729,sales
2026-03-28 13:25:29,6933.646533663738,sales
2026-03-29 13:25:29,6937.109547384156,sales
2026-03-30 13:25:29,6946.4918135935995,sales
2026-03-31 13:25:29,6948.8569190857015,sales
2026-04-01 13:25:29,6990.905336548671,sales
2026-04-02 13:25:29,6985.746181283454,sales
2026-04-03 13:25:29,7000.133801459632,sales
2026-04-04 13:25:29,7008.063149716666,sales
2026-04-05 13:25:29,7007.505452575823,sales
2026-04-06 13:25:29,6999.570019343538,sales
2026-04-07 13:25:29,7029.237211299279,sales
2026-04-08 13:25:29,7026.7394973172,sales
2026-04-09 13:25:29,7062.47002882854,sales
2026-04-10 13:25:29,7062.410236491021,sales
2026-04-11 13:25:29,7059.781243272977,sales
2026-04-12 13:25:29,7074.83844950134,sales
2026-04-13 13:25:29,7075.307878071983,sales
2026-04-14 13:25:29,7099.586336261687,sales
2026-04-15 13:25:29,7107.40318632289,sales
2026-04-16 13:25:29,7107.760760391755,sales
2026-04-17 13:25:29,7130.222973758468,sales
2026-04-18 13:25:29,7150.789386348338,sales
2026-04-19 13:25:29,7162.877987854772,sales
2026-04-20 13:25:29,7189.78134920049,sales
2026-04-21 13:25:29,7170.2157726593205,sales
2026-04-22 13:25:29,7180.515522237126,sales
2026-04-23 13:25:29,7184.77653969179,sales
2026-04-24 13:25:29,7194.138734067861,sales
2026-04-25 13:25:29,7217.123387462292,sales
2026-04-26 13:25:29,7223.85831392427,sales
2026-04-27 13:25:29,7209.964534486339,sales
2026-04-28 13:25:29,7242.639500943996,sales
2026-04-29 13:25:29,7244.748837923319,sales
2026-04-30 13:25:29,7261.118913081785,sales
2026-05-01 13:25:29,7270.041797969907,sales
2026-05-02 13:25:29,7271.8603534960685,sales
2026-05-03 13:25:29,7287.1980514469815,sales
2026-05-04 13:25:29,7307.467094888681,sales
2026-05-05 13:25:29,7325.953677013495,sales
2026-05-06 13:25:29,7311.603424772177,sales
2026-05-07 13:25:29,7325.253430886987,sales
2026-05-08 13:25:29,7348.381546799175,sales
2026-05-09 13:25:29,7368.684142393789,sales
2026-05-10 13:25:29,7364.241074637355,sales
2026-05-11 13:25:29,7357.061604705266,sales
2026-05-12 13:25:29,7363.875018464784,sales
2026-05-13 13:25:29,7413.207069543885,sales
2026-05-14 13:25:29,7409.692445375128,sales
2026-05-15 13:25:29,7424.156524756153,sales
2026-05-16 13:25:29,7417.442072417383,sales
2026-05-17 13:25:29,7430.733072269995,sales
2026-05-18 13:25:29,7438.618478358959,sales
2026-05-19 13:25:29,7438.269069951705,sales
2026-05-20 13:25:29,7454.343547032707,sales
2026-05-21 13:25:29,7440.353686856941,sales
2026-05-22 13:25:29,7471.182420154197,sales
2026-05-23 13:25:29,7503.841112674079,sales
2026-05-24 13:25:29,7494.047131987339,sales
2026-05-25 13:25:29,7508.265121625241,sales
2026-05-26 13:25:29,7513.08811127582,sales
2026-05-27 13:25:29,7536.710365954047,sales
2026-05-28 13:25:29,7538.685774906627,sales
2026-05-29 13:25:29,7565.645691312347,sales
2026-05-30 13:25:29,7549.470334494131,sales
2026-05-31 13:25:29,7572.347014966441,sales
2026-06-01 13:25:29,7565.377956196528,sales
2026-06-02 13:25:29,7590.963716749457,sales
2026-06-03 13:25:29,7591.258862015511,sales
2026-06-04 13:25:29,7628.649723784274,sales
2026-06-05 13:25:29,7609.005487105637,sales
2026-06-06 13:25:29,7638.294621073016,sales
2026-06-07 13:25:29,7653.736330729672,sales
2026-06-08 13:25:29,7647.660437345284,sales
2026-06-09 13:25:29,7679.151563214435,sales
2026-06-10 13:25:29,7675.285161408404,sales
2026-06-11 13:25:29,7677.398577366953,sales
2026-06-12 13:25:29,7681.5840896107175,sales
2026-06-13 13:25:29,7692.128726684216,sales
2026-06-14 13:25:29,7705.023231520581,sales
2026-06-15 13:25:29,7735.583746274375,sales
2026-06-16 13:25:29,7731.172018989572,sales
2026-06-17 13:25:29,7742.563905116208,sales
2026-06-18 13:25:29,7757.70942846502,sales
2026-06-19 13:25:29,7756.198900450933,sales
2026-06-20 13:25:29,7767.980306965834,sales
2026-06-21 13:25:29,7784.878761877396,sales
2026-06-22 13:25:29,7785.6139886324645,sales
2026-06-23 13:25:29,7800.0323242189825,sales
2026-06-24 13:25:29,7800.508359923046,sales
2026-06-25 13:25:29,7828.744321456456,sales
2026-06-26 13:25:29,7835.6643368105515,sales
2026-06-27 13:25:29,7844.269771196885,sales
2026-06-28 13:25:29,7865.000578783555,sales
2026-06-29 13:25:29,7858.592037936069,sales
2026-06-30 13:25:29,7867.368358714542,sales
2026-07-01 13:25:29,7895.963219554141,sales
2026-07-02 13:25:29,7875.424535300174,sales
2026-07-03 13:25:29,7907.218607468407,sales
2026-07-04 13:25:29,7920.219476902976,sales
2026-07-05 13:25:29,7935.6650607025285,sales
2026-07-06 13:25:29,7919.92569931242,sales
2026-07-07 13:25:29,7924.914497928631,sales
2026-07-08 13:25:29,7937.389718773978,sales
2026-07-09 13:25:29,7962.0979740196235,sales
2026-07-10 13:25:29,7959.058372843846,sales
2026-07-11 13:25:29,7960.927463752275,sales
2026-07-12 13:25:29,7985.252126254432,sales
2026-07-13 13:25:29,8007.009883281856,sales
2026-07-14 13:25:29,8007.140997243448,sales
2026-07-15 13:25:29,8033.179813467852,sales
2026-07-16 13:25:29,8025.9917537668,sales
2026-07-17 13:25:29,8037.180572806695,sales
2026-07-18 13:25:29,8049.63615597495,sales
2026-07-19 13:25:29,8060.860979115344,sales
2026-07-20 13:25:29,8056.243380463201,sales
2026-07-21 13:25:29,8085.3851983994045,sales
2026-07-22 13:25:29,8084.852056774929,sales
2026-07-23 13:25:29,8102.8627521340295,sales
2026-07-24 13:25:29,8089.4503659954935,sales
2026-07-25 13:25:29,8108.983216493668,sales
2026-07-26 13:25:29,8138.553462342186,sales
2026-07-27 13:25:29,8132.533198130886,sales
2026-07-28 13:25:29,8147.416145481427,sales
2026-07-29 13:25:29,8168.254615590006,sales
2026-07-30 13:25:29,8175.757138724253,sales
2026-07-31 13:25:29,8175.402824521682,sales
2026-08-01 13:25:29,8194.876242697987,sales
2026-08-02 13:25:29,8192.716947538707,sales
2026-08-03 13:25:29,8209.99662865367,sales
2026-08-04 13:25:29,8234.262811504948,sales
2026-08-05 13:25:29,8229.30020308735,sales
2026-08-06 13:25:29,8236.766431639358,sales
2026-08-07 13:25:29,8266.755049523023,sales
2026-08-08 13:25:29,8252.983085792692,sales
2026-08-09 13:25:29,8283.705666362153,sales
2026-08-10 13:25:29,8285.461640928528,sales
2026-08-11 13:25:29,8297.908771396977,sales
2026-08-12 13:25:29,8310.89530935707,sales
2026-08-13 13:25:29,8309.60634550781,sales
2026-08-14 13:25:29,8315.864414397509,sales
2026-08-15 13:25:29,8326.067052686003,sales
2026-08-16 13:25:29,8343.312257749974,sales
2026-08-17 13:25:29,8354.515733859469,sales
2026-08-18 13:25:29,8358.95741156555,sales
2026-08-19 13:25:29,8365.602912919992,sales
2026-08-20 13:25:29,8363.310194115287,sales
2026-08-21 13:25:29,8362.927213756077,sales
2026-08-22 13:25:29,8387.608357545438,sales
2026-08-23 13:25:29,8411.42078550724,sales
2026-08-24 13:25:29,8413.468059403733,sales
2026-08-25 13:25:29,8428.313364540212,sales
2026-08-26 13:25:29,8433.137762389642,sales
2026-08-27 13:25:29,8461.783463017342,sales
2026-08-28 13:25:29,8464.139592163669,sales
2026-08-29 13:25:29,8472.013522723615,sales
2026-08-30 13:25:29,8483.425017171427,sales
2026-08-31 13:25:29,8487.327791772856,sales
2026-09-01 13:25:29,8491.24332480774,sales
2026-09-02 13:25:29,8509.943938622902,sales
2026-09-03 13:25:29,8507.982860904369,sales
2026-09-04 13:25:29,8537.521553952049,sales
2026-09-05 13:25:29,8521.648416949123,sales
2026-09-06 13:25:29,8544.322541835589,sales
2026-09-07 13:25:29,8575.415851849606,sales
2026-09-08 13:25:29,8572.87226535171,sales
2026-09-09 13:25:29,8571.647638560074,sales
2026-09-10 13:25:29,8581.83259121746,sales
2026-09-11 13:25:29,8604.291255420361,sales
2026-09-12 13:25:29,8610.36744455513,sales
2026-09-13 13:25:29,8612.715622645981,sales
2026-09-14 13:25:29,8636.988803386745,sales
2026-09-15 13:25:29,8637.636801208691,sales
2026-09-16 13:25:29,8660.733597224445,sales
2026-09-17 13:25:29,8673.795476177349,sales
2026-09-18 13:25:29,8683.474692024181,sales
2026-09-19 13:25:29,8678.24747744543,sales
2026-09-20 13:25:29,8696.480619722957,sales
2026-09-21 13:25:29,8705.114369295943,sales
2026-09-22 13:25:29,8730.63588917105,sales
2026-09-23 13:25:29,8728.191604431286,sales
2026-09-24 13:25:29,8721.777711336164,sales
2026-09-25 13:25:29,8746.273114327561,sales
2026-09-26 13:25:29,8754.83348626365,sales
2026-09-27 13:25:29,8762.675343049172,sales
2026-09-28 13:25:29,8777.253356227355,sales
2026-09-29 13:25:29,8798.789315344136,sales
2026-09-30 13:25:29,8805.011000740791,sales
2026-10-01 13:25:29,8811.034086702784,sales
2026-10-02 13:25:29,8804.85321514937,sales
2026-10-03 13:25:29,8818.01394778495,sales
2026-10-04 13:25:29,8804.075539019394,sales
2026-10-05 13:25:29,8844.481868973133,sales
2026-10-06 13:25:29,8847.424965324532,sales
2026-10-07 13:25:29,8833.317760953574,sales
2026-10-08 13:25:29,8884.127348848335,sales
2026-10-09 13:25:29,8856.42972673601,sales
2026-10-10 13:25:29,8894.280314978658,sales
2026-10-11 13:25:29,8903.484711058634,sales
2026-10-12 13:25:29,8911.696843650827,sales
2026-10-13 13:25:29,8933.963537966813,sales
2026-10-14 13:25:29,8930.988489617623,sales
2026-10-15 13:25:29,8925.687095227375,sales
2026-10-16 13:25:29,8944.983100418422,sales
2026-10-17 13:25:29,8962.073879502159,sales
2026-10-18 13:25:29,8970.494793314376,sales
2026-10-19 13:25:29,8981.49090042209,sales
2026-10-20 13:25:29,9003.616905086335,sales
2026-10-21 13:25:29,8995.70524840851,sales
2026-10-22 13:25:29,9031.086330952608,sales
2026-10-23 13:25:29,9017.48433812597,sales
2026-10-24 13:25:29,9032.678755194238,sales
2026-10-25 13:25:29,9039.253436279589,sales
2026-10-26 13:25:29,9049.435982688343,sales
2026-10-27 13:25:29,9071.290995275123,sales
2026-10-28 13:25:29,9067.663059375724,sales
2026-10-29 13:25:29,9073.899086372272,sales
2026-10-30 13:25:29,9109.132749437393,sales
2026-10-31 13:25:29,9099.013563449409,sales
2026-11-01 13:25:29,9114.032856500762,sales
2026-11-02 13:25:29,9106.398013297692,sales
2026-11-03 13:25:29,9141.396646043833,sales
2026-11-04 13:25:29,9132.506409113294,sales
2026-11-05 13:25:29,9138.602514863867,sales
2026-11-06 13:25:29,9169.638769380377,sales
2026-11-07 13:25:29,9165.870288205691,sales
2026-11-08 13:25:29,9183.784867917737,sales
2026-11-09 13:25:29,9185.016472611405,sales
2026-11-10 13:25:29,9193.470854462597,sales
2026-11-11 13:25:29,9208.415475286938,sales
2026-11-12 13:25:29,9216.097021650217,sales
2026-11-13 13:25:29,9222.956970310106,sales
2026-11-14 13:25:29,9219.007986845498,sales
2026-11-15 13:25:29,9263.806811646418,sales
2026-11-16 13:25:29,9257.32097638213,sales
2026-11-17 13:25:29,9272.034779745769,sales
2026-11-18 13:25:29,9281.171255644136,sales
2026-11-19 13:25:29,9288.467791624651,sales
2026-11-20 13:25:29,9300.285581575452,sales
2026-11-21 13:25:29,9299.280784774475,sales
2026-11-22 13:25:29,9316.65397556468,sales
2026-11-23 13:25:29,9313.864913645933,sales
2026-11-24 13:25:29,9331.380981247943,sales
2026-11-25 13:25:29,9345.015090214654,sales
2026-11-26 13:25:29,9372.318856023914,sales
2026-11-27 13:25:29,9385.928504514712,sales
2026-11-28 13:25:29,9384.507985923165,sales
2026-11-29 13:25:29,9393.929547752356,sales
2026-11-30 13:25:29,9391.4119947118,sales
2026-12-01 13:25:29,9420.437964780382,sales
2026-12-02 13:25:29,9413.85549911568,sales
2026-12-03 13:25:29,9438.440676184468,sales
2026-12-04 13:25:29,9433.922070568216,sales
2026-12-05 13:25:29,9452.800162609186,sales
2026-12-06 13:25:29,9442.054079633454,sales
2026-12-07 13:25:29,9478.188316381396,sales
2026-12-08 13:25:29,9470.164078541107,sales
2026-12-09 13:25:29,9499.520043135524,sales
2026-12-10 13:25:29,9489.77208875544,sales
2026-12-11 13:25:29,9510.523557026358,sales
2026-12-12 13:25:29,9547.281101180888,sales
2026-12-13 13:25:29,9520.60160949591,sales
2026-12-14 13:25:29,9544.658234725668,sales
2026-12-15 13:25:29,9555.403704597684,sales
2026-12-16 13:25:29,9568.662263483531,sales
2026-12-17 13:25:29,9573.050659151788,sales
2026-12-18 13:25:29,9573.422256484837,sales
2026-12-19 13:25:29,9603.24652152707,sales
2026-12-20 13:25:29,9607.995159263743,sales
2026-12-21 13:25:29,9588.965539991239,sales
2026-12-22 13:25:29,9616.391329142036,sales
2026-12-23 13:25:29,9621.35889692988,sales
2026-12-24 13:25:29,9647.074892257682,sales
2026-12-25 13:25:29,9641.284140916405,sales
2026-12-26 13:25:29,9681.579307629569,sales
2026-12-27 13:25:29,9656.97528244032,sales
2026-12-28 13:25:29,9684.504155380939,sales
2026-12-29 13:25:29,9691.772108340832,sales
2026-12-30 13:25:29,9690.563839495268,sales
2026-12-31 13:25:29,9718.029793432474,sales
2027-01-01 13:25:29,9699.436163205379,sales
2027-01-02 13:25:29,9729.767928476951,sales
2027-01-03 13:25:29,9756.385571111005,sales
2027-01-04 13:25:29,9765.272831815064,sales
2027-01-05 13:25:29,9762.11704468999,sales
2027-01-06 13:25:29,9756.536876965263,sales
2027-01-07 13:25:29,9802.852803467656,sales
2027-01-08 13:25:29,9776.22336290056,sales
2027-01-09 13:25:29,9808.358100612446,sales
2027-01-10 13:25:29,9811.756311152581,sales
2027-01-11 13:25:29,9801.598057987245,sales
2027-01-12 13:25:29,9831.031060703493,sales
2027-01-13 13:25:29,9859.913449057987,sales
2027-01-14 13:25:29,9844.144504300717,sales
2027-01-15 13:25:29,9871.816953211039,sales
2027-01-16 13:25:29,9855.88033178032,sales
2027-01-17 13:25:29,9879.589487641266,sales
2027-01-18 13:25:29,9894.452252623109,sales
2027-01-19 13:25:29,9913.461794866542,sales
2027-01-20 13:25:29,9914.715966382979,sales
2027-01-21 13:25:29,9923.623819507862,sales
2027-01-22 13:25:29,9930.964563137637,sales
2027-01-23 13:25:29,9950.796578018142,sales
2027-01-24 13:25:29,9949.632397081392,sales
2027-01-25 13:25:29,9952.950677026893,sales
2027-01-26 13:25:29,9968.659247359616,sales
2027-01-27 13:25:29,9986.250972156966,sales
2027-01-28 13:25:29,9982.14691483986,sales
2027-01-29 13:25:29,9999.940590001383,sales
2027-01-30 13:25:29,10017.104900405076,sales
2027-01-31 13:25:29,10010.562072221166,sales
2027-02-01 13:25:29,10030.046106403513,sales
2027-02-02 13:25:29,10031.938366356879,sales
2027-02-03 13:25:29,10038.378891185543,sales
2027-02-04 13:25:29,10051.639848477613,sales
2027-02-05 13:25:29,10073.854379781504,sales
2027-02-06 13:25:29,10086.621171553781,sales
2027-02-07 13:25:29,10094.353907507537,sales
2027-02-08 13:25:29,10107.504548907198,sales
2027-02-09 13:25:29,10115.170823940949,sales
2027-02-10 13:25:29,10120.081766491137,sales
2027-02-11 13:25:29,10128.895547239808,sales
2027-02-12 13:25:29,10148.91351547615,sales
2027-02-13 13:25:29,10129.792207468105,sales
2027-02-14 13:25:29,10147.317605233564,sales
2027-02-15 13:25:29,10177.417938272529,sales
2027-02-16 13:25:29,10177.029455798318,sales
2027-02-17 13:25:29,10188.272526703744,sales
2027-02-18 13:25:29,10207.890763338624,sales
2027-02-19 13:25:29,10189.951501442609,sales
2027-02-20 13:25:29,10221.586831343639,sales
2027-02-21 13:25:29,10225.559109564458,sales
2027-02-22 13:25:29,10241.69904474308,sales
2027-02-23 13:25:29,10248.538186148091,sales
2027-02-24 13:25:29,10265.267699777518,sales
2027-02-25 13:25:29,10262.376537766646,sales
2027-02-26 13:25:29,10281.09172645173,sales
2027-02-27 13:25:29,10294.016745924497,sales
2027-02-28 13:25:29,10313.594131315094,sales
2027-03-01 13:25:29,10297.694094723372,sales
2027-03-02 13:25:29,10328.152318698607,sales
2027-03-03 13:25:29,10341.908849363703,sales
2027-03-04 13:25:29,10331.559950497693,sales
2027-03-05 13:25:29,10354.099550490977,sales
2027-03-06 13:25:29,10375.970254768912,sales
2027-03-07 13:25:29,10366.474243643672,sales
2027-03-08 13:25:29,10373.75997148658,sales
2027-03-09 13:25:29,10389.397213310065,sales
2027-03-10 13:25:29,10407.999848484502,sales
2027-03-11 13:25:29,10409.529283810041,sales
2027-03-12 13:25:29,10402.421583102716,sales
2027-03-13 13:25:29,10417.491971468467,sales
2027-03-14 13:25:29,10443.228838781182,sales
2027-03-15 13:25:29,10450.658301750445,sales
2027-03-16 13:25:29,10449.846006938673,sales
2027-03-17 13:25:29,10477.8196749488,sales
2027-03-18 13:25:29,10475.336653144253,sales
2027-03-19 13:25:29,10498.094705653477,sales
2027-03-20 13:25:29,10504.364898256077,sales
2027-03-21 13:25:29,10503.800127934677,sales
2027-03-22 13:25:29,10534.041287040298,sales
2027-03-23 13:25:29,10518.722576977192,sales
2027-03-24 13:25:29,10516.395796459497,sales
2027-03-25 13:25:29,10565.503153800742,sales
2027-03-26 13:25:29,10564.230053320014,sales
2027-03-27 13:25:29,10571.605961795949,sales
2027-03-28 13:25:29,10579.769943015148,sales
2027-03-29 13:25:29,10606.112788967823,sales
2027-03-30 13:25:29,10599.5739782143,sales
2027-03-31 13:25:29,10620.752207902928,sales
2027-04-01 13:25:29,10642.6484651957,sales
2027-04-02 13:25:29,10630.289895908138,sales
2027-04-03 13:25:29,10624.073148735562,sales
2027-04-04 13:25:29,10659.447799784779,sales
2027-04-05 13:25:29,10656.616735109488,sales
2027-04-06 13:25:29,10686.006935122796,sales
2027-04-07 13:25:29,10671.419933847093,sales
2027-04-08 13:25:29,10677.45156129561,sales
2027-04-09 13:25:29,10701.325296740557,sales
2027-04-10 13:25:29,10703.537272692745,sales
2027-04-11 13:25:29,10715.328453700648,sales
2027-04-12 13:25:29,10724.411767460997,sales
2027-04-13 13:25:29,10747.24444952859,sales
2027-04-14 13:25:29,10747.716713962962,sales
2027-04-15 13:25:29,10750.125219523903,sales
2027-04-16 13:25:29,10771.50160736024,sales
2027-04-17 13:25:29,10788.466837076121,sales
2027-04-18 13:25:29,10782.851090290882,sales
2027-04-19 13:25:29,10795.335086377261,sales
2027-04-20 13:25:29,10799.302792912204,sales
2027-04-21 13:25:29,10830.517063320109,sales
2027-04-22 13:25:29,10838.08001863189,sales
2027-04-23 13:25:29,10850.934916528333,sales
2027-04-24 13:25:29,10851.408120783199,sales
2027-04-25 13:25:29,10868.070489652535,sales
2027-04-26 13:25:29,10865.930275065251,sales
2027-04-27 13:25:29,10869.081494860873,sales
2027-04-28 13:25:29,10876.10403388205,sales
2027-04-29 13:25:29,10911.438480672945,sales
2027-04-30 13:25:29,10895.690675183227,sales
2027-05-01 13:25:29,10912.414004570344,sales
2027-05-02 13:25:29,10929.626917147281,sales
2027-05-03 13:25:29,10918.846543948957,sales
2027-05-04 13:25:29,10952.42056023712,sales
2027-05-05 13:25:29,10964.539557411097,sales
2027-05-06 13:25:29,10973.39021314366,sales
2027-05-07 13:25:29,10984.350545322852,sales
2027-05-08 13:25:29,10969.02557780356,sales
2027-05-09 13:25:29,10988.719518930811,sales
2027-05-10 13:25:29,10998.819833373096,sales
2027-05-11 13:25:29,11018.388127112807,sales
2027-05-12 13:25:29,11031.839497903944,sales
2027-05-13 13:25:29,11057.61323299819,sales
2027-05-14 13:25:29,11034.15710933625,sales
2027-05-15 13:25:29,11062.400639715723,sales
2027-05-16 13:25:29,11081.763233742176,sales
2027-05-17 13:25:29,11065.957871423327,sales
2027-05-18 13:25:29,11087.497727052521,sales
2027-05-19 13:25:29,11092.406810751128,sales
2027-05-20 13:25:29,11116.10645999411,sales
2027-05-21 13:25:29,11119.486567869908,sales
2027-05-22 13:25:29,11136.676117332281,sales
2027-05-23 13:25:29,11145.618489290962,sales
2027-05-24 13:25:29,11162.012831635066,sales
2027-05-25 13:25:29,11165.683233879538,sales
2027-05-26 13:25:29,11169.618268697473,sales
2027-05-27 13:25:29,11180.104778298448,sales
2027-05-28 13:25:29,11204.299322021483,sales
2027-05-29 13:25:29,11194.426447979638,sales
2027-05-30 13:25:29,11202.528430995719,sales
2027-05-31 13:25:29,11224.70570973392,sales
2027-06-01 13:25:29,11230.080662903605,sales
2027-06-02 13:25:29,11247.242673312485,sales
2027-06-03 13:25:29,11246.99456175371,sales
2027-06-04 13:25:29,11251.338418923782,sales
2027-06-05 13:25:29,11260.650121442452,sales
2027-06-06 13:25:29,11280.533957271424,sales
2027-06-07 13:25:29,11297.2439358833,sales
2027-06-08 13:25:29,11284.82610885189,sales
2027-06-09 13:25:29,11312.03773163006,sales
2027-06-10 13:25:29,11327.123104759941,sales
2027-06-11 13:25:29,11318.631649113131,sales
2027-06-12 13:25:29,11339.29640341765,sales
2027-06-13 13:25:29,11359.362390373555,sales
2027-06-14 13:25:29,11371.163591513903,sales
2027-06-15 13:25:29,11369.710153575761,sales
2027-06-16 13:25:29,11378.390796259746,sales
2027-06-17 13:25:29,11404.74086076657,sales
2027-06-18 13:25:29,11413.823532707576,sales
2027-06-19 13:25:29,11424.885537020979,sales
2027-06-20 13:25:29,11430.6146008578,sales
2027-06-21 13:25:29,11412.36915475326,sales
2027-06-22 13:25:29,11427.040293464663,sales
2027-06-23 13:25:29,11468.188699771048,sales
2027-06-24 13:25:29,11459.262005143064,sales
2027-06-25 13:25:29,11480.883520715157,sales
2027-06-26 13:25:29,11480.433694209947,sales
2027-06-27 13:25:29,11494.03292856827,sales
2027-06-28 13:25:29,11504.726139355827,sales
2027-06-29 13:25:29,11508.002263783696,sales
2027-06-30 13:25:29,11518.626440782762,sales
2027-07-01 13:25:29,11523.670308400011,sales
2027-07-02 13:25:29,11542.434061978804,sales
2027-07-03 13:25:29,11545.624099436194,sales
2027-07-04 13:25:29,11567.053784154745,sales
2027-07-05 13:25:29,11577.666755407934,sales
2027-07-06 13:25:29,11584.782570915098,sales
2027-07-07 13:25:29,11606.82778569144,sales
2027-07-08 13:25:29,11587.429415172837,sales
2027-07-09 13:25:29,11620.183890082571,sales
2027-07-10 13:25:29,11616.571728178875,sales
2027-07-11 13:25:29,11629.214303488645,sales
2027-07-12 13:25:29,11637.295134294782,sales
2027-07-13 13:25:29,11647.022436470113,sales
